run_id,stage,axis,level,scenario_key,seed,system,status,fail_reason,divergence_time_s,talk,noise_type,snr_db,ser_db,rt60_target_s,rt60_achieved_echo_s,rt60_achieved_near_s,speaker_mic_distance_m,absorption_calibrated,absorption_sabine_init,filter_length_ms,mu,frame_size,int16_scale,int16_headroom_db,erle_steady_state_db,erle_n_valid_frames,convergence_time_s,converged,segsnr_db,stoi,pesq_wb,lsd_db,misalignment_final_db,audibility_fraction,audibility_excess_db,audibility_n_units,audibility_fraction_traj,audibility_fraction_interp,recon_err_db,recon_err_interp_db,speex_tworun_erle_diff_db,mu_q15,delta_q30,coeff_bits,n_stall_events,stall_first_time_s,n_tap_stalls,n_sat_total,n_sat_y,n_sat_err,n_sat_gain,n_sat_coeff,n_sat_coeff_taps,sat_first_time_s,coeff_div_final_db,coeff_div_steady_db,far_speaker,near_speaker,wall_time_s,git_sha
a.rt60_distance.rt0.6_d1.s2.nlms_f64,a,rt60_distance,rt0.6_d1,rt0.6_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.6,0.6152912272173866,0.6280926862461312,1.0,0.20353475327315396,0.1713976869668665,200.0,0.5,,33589.022960152164,6.0,24.775916996810107,651,1.24,True,,,,,-17.21479940258759,0.9723076923076923,22.983070091106136,14300,0.99006993006993,0.9716783216783217,-11.938274990836275,-15.755428450482643,,,,,,,,,,,,,,,,,8224,908,5.088,3fc93f4
a.rt60_distance.rt0.6_d1.s2.speex,a,rt60_distance,rt0.6_d1,rt0.6_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.6,0.6152912272173866,0.6280926862461312,1.0,0.20353475327315396,0.1713976869668665,200.0,,160,33589.022960152164,6.0,20.289410678701916,651,4.84,True,,,,,,0.9474825174825174,22.91696691883647,14300,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.232,3fc93f4
a.rt60_distance.rt0.6_d1.s2.nlms_q15,a,rt60_distance,rt0.6_d1,rt0.6_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.6,0.6152912272173866,0.6280926862461312,1.0,0.20353475327315396,0.1713976869668665,200.0,0.5,,33589.022960152164,6.0,21.578383212819716,651,0.0,True,,,,,-14.62264994391315,0.9783216783216783,25.06574040937276,14300,0.9886713286713287,,-13.751938124445138,,,16384,1074,15,68250,0.549625,633456131,977,0,0,977,0,0,0.0015,-19.261754989624023,-19.644628524780273,8224,908,11.157,3fc93f4
a.rt60_distance.rt0.6_d2.5.s0.none,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,0,none,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,,,,32003.745358701013,6.0,7.864584172898897e-06,653,0.0,True,,,,,,0.9901851594041486,35.8484833670244,14366,,,,,,,,,,,,,,,,,,,,,260,61,0.713,3fc93f4
a.rt60_distance.rt0.6_d2.5.s0.nlms_f64,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,0.5,,32003.745358701013,6.0,17.00151300758564,653,0.0,True,,,,,0.7884551609439652,0.978699707643046,25.545213112419372,14366,0.9931087289433385,0.9807183628010581,-4.551681167623863,-6.580657899636931,,,,,,,,,,,,,,,,,260,61,5.055,3fc93f4
a.rt60_distance.rt0.6_d2.5.s0.speex,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,,160,32003.745358701013,6.0,17.125713514801305,653,4.8999999999999995,True,,,,,,0.9660309063065572,23.930151967348124,14366,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.232,3fc93f4
a.rt60_distance.rt0.6_d2.5.s0.nlms_q15,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,0.5,,32003.745358701013,6.0,15.70491241518078,653,0.0,True,,,,,-9.513186118063294,0.9811360155923708,26.260664191394465,14366,0.9918557705694,,-10.238915961950577,,,16384,1074,15,41293,0.217375,566787309,10906,0,0,10906,0,0,6.25e-05,-2.1540000438690186,-17.40768051147461,260,61,10.902,3fc93f4
a.rt60_distance.rt0.6_d2.5.s1.none,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,1,none,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,,,,28131.91527032028,6.0,-7.640476568163423e-06,707,0.0,True,,,,,,0.9925959309812001,34.090547565610684,15532,,,,,,,,,,,,,,,,,,,,,7729,1221,0.33,3fc93f4
a.rt60_distance.rt0.6_d2.5.s1.nlms_f64,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,0.5,,28131.91527032028,6.0,12.49982403010039,707,0.13999999999999996,True,,,,,-7.727397736783668,0.9662631985578162,25.16278342614783,15532,0.9889260880762297,0.9622714396085501,-0.6734365594456203,-3.883985939864945,,,,,,,,,,,,,,,,,7729,1221,5.027,3fc93f4
a.rt60_distance.rt0.6_d2.5.s1.speex,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,,160,28131.91527032028,6.0,19.48828857778925,707,5.22,True,,,,,,0.9439222250836982,23.790759610743557,15532,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.242,3fc93f4
a.rt60_distance.rt0.6_d2.5.s1.nlms_q15,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,0.5,,28131.91527032028,6.0,12.831917338638142,707,0.32,True,,,,,-9.766011203374784,0.9778521761524595,25.946840199359293,15532,0.9898918362091167,,-3.930507827153859,,,16384,1074,15,24303,0.3093125,573437084,5211,0,0,5211,0,0,0.00175,-10.347400665283203,-9.897456169128418,7729,1221,11.146,3fc93f4
a.rt60_distance.rt0.6_d2.5.s2.none,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,2,none,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,,,,27821.547505824044,6.0,-2.4341098793630052e-05,700,0.5999999999999999,True,,,,,,0.9737287033424372,33.66580285789492,15378,,,,,,,,,,,,,,,,,,,,,8224,908,0.343,3fc93f4
a.rt60_distance.rt0.6_d2.5.s2.nlms_f64,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,0.5,,27821.547505824044,6.0,25.37023848703415,700,1.18,True,,,,,-16.092187647978015,0.9254129275588503,22.26810450413638,15378,0.9651450123553128,0.931200416178957,-11.548637880878907,-15.890609305851108,,,,,,,,,,,,,,,,,8224,908,5.246,3fc93f4
a.rt60_distance.rt0.6_d2.5.s2.speex,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,,160,27821.547505824044,6.0,18.413215528337503,700,4.12,True,,,,,,0.9027181688125894,23.002435963302606,15378,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.244,3fc93f4
a.rt60_distance.rt0.6_d2.5.s2.nlms_q15,a,rt60_distance,rt0.6_d2.5,rt0.6_d2.5_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.6,0.6473058289161078,0.6280926862461312,2.5,0.20353475327315396,0.1713976869668665,200.0,0.5,,27821.547505824044,6.0,21.555486772105475,700,1.18,True,,,,,-14.226960082171484,0.9417999739888152,24.16387619919749,15378,0.9695669137729224,,-12.907438363652021,,,16384,1074,15,61247,0.547625,627501546,1112,0,0,1112,0,0,0.0020625,-17.868642807006836,-18.41224479675293,8224,908,11.704,3fc93f4
a.rt60_distance.rt0.8_d0.3.s0.none,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,0,none,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,,,,13729.739051797525,6.0,-2.263837558086301e-05,689,0.4600000000000001,True,,,,,,0.9971590909090909,42.162982390548194,15136,,,,,,,,,,,,,,,,,,,,,260,61,1.222,3fc93f4
a.rt60_distance.rt0.8_d0.3.s0.nlms_f64,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,0.5,,13729.739051797525,6.0,16.90403238405665,689,0.0,True,,,,,0.19102566457430653,0.9876453488372093,32.26866183627849,15136,0.9979519027484144,0.9897595137420718,-2.8103601420282667,-7.073523960107211,,,,,,,,,,,,,,,,,260,61,5.243,3fc93f4
a.rt60_distance.rt0.8_d0.3.s0.speex,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,,160,13729.739051797525,6.0,18.112829879517147,689,5.5,True,,,,,,0.9809064482029598,31.978866593566497,15136,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.23,3fc93f4
a.rt60_distance.rt0.8_d0.3.s0.nlms_q15,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,0.5,,13729.739051797525,6.0,12.239126789023237,689,0.0,True,,,,,-2.135349709833278,0.99392177589852,33.21628877987067,15136,0.9974233615221987,,-12.77247192432542,,,16384,1074,15,20783,0.21975,432480556,44465,0,0,19870,24595,32091,0.000125,-2.7893738746643066,-3.6224172115325928,260,61,11.155,3fc93f4
a.rt60_distance.rt0.8_d0.3.s1.none,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,1,none,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,,,,10127.066248483035,6.0,-2.4849477725475015e-06,722,0.0,True,,,,,,1.0,41.337721711453234,15862,,,,,,,,,,,,,,,,,,,,,7729,1221,0.337,3fc93f4
a.rt60_distance.rt0.8_d0.3.s1.nlms_f64,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,0.5,,10127.066248483035,6.0,12.051884103986321,722,0.0,True,,,,,-7.472345823411125,0.9935064935064936,31.97367066468289,15862,0.9985499936956248,0.9915521371832051,0.29108648820431393,-2.8446886340145907,,,,,,,,,,,,,,,,,7729,1221,5.039,3fc93f4
a.rt60_distance.rt0.8_d0.3.s1.speex,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,,160,10127.066248483035,6.0,19.273776098602976,722,8.5,True,,,,,,0.9978565124196193,33.03597218940092,15862,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.232,3fc93f4
a.rt60_distance.rt0.8_d0.3.s1.nlms_q15,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,0.5,,10127.066248483035,6.0,14.490996147927028,722,0.38000000000000006,True,,,,,-1.7862577686069236,0.9998108687429076,33.17457412390541,15862,1.0,,-9.571381202824536,,,16384,1074,15,14677,0.33725,466284913,42013,0,0,19430,22583,24658,0.001875,-1.90248441696167,-1.9732611179351807,7729,1221,11.528,3fc93f4
a.rt60_distance.rt0.8_d0.3.s2.none,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,2,none,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,,,,14977.347109475082,6.0,-5.3117621451117305e-05,704,0.0,True,,,,,,0.997413681624208,40.51106837692054,15466,,,,,,,,,,,,,,,,,,,,,8224,908,0.536,3fc93f4
a.rt60_distance.rt0.8_d0.3.s2.nlms_f64,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,0.5,,14977.347109475082,6.0,24.715955508127855,704,1.26,True,,,,,-16.68444107617819,0.9796974007500323,27.906771243674996,15466,0.993146256304151,0.9789215052372947,-12.3964046108749,-16.179733962305278,,,,,,,,,,,,,,,,,8224,908,5.299,3fc93f4
a.rt60_distance.rt0.8_d0.3.s2.speex,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,,160,14977.347109475082,6.0,17.92160855444999,704,5.0600000000000005,True,,,,,,0.9756886072675547,29.720200573907885,15466,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.234,3fc93f4
a.rt60_distance.rt0.8_d0.3.s2.nlms_q15,a,rt60_distance,rt0.8_d0.3,rt0.8_d0.3_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.8134138777505,0.8250043091516395,0.3,0.16068533153143733,0.12854826522514987,200.0,0.5,,14977.347109475082,6.0,18.133744870620305,704,0.0,True,,,,,-2.187567758537371,0.9979309452993663,32.42103891405463,15466,0.9994827363248416,,-12.783233684624262,,,16384,1074,15,28382,0.555,459740227,32991,0,0,6850,26141,27885,0.0020625,-2.7508490085601807,-2.9076781272888184,8224,908,11.041,3fc93f4
a.rt60_distance.rt0.8_d1.s0.none,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,0,none,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,,,,27260.496721249376,6.0,-1.1747494510635892e-05,657,0.9199999999999999,True,,,,,,0.9980628199806282,39.00110658035481,14454,,,,,,,,,,,,,,,,,,,,,260,61,1.311,3fc93f4
a.rt60_distance.rt0.8_d1.s0.nlms_f64,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,0.5,,27260.496721249376,6.0,14.328559250997731,657,0.0,True,,,,,2.6512963541520578,0.9962640099626401,31.076725103238722,14454,0.9985471149854711,0.997232599972326,1.0251726579774592,-3.372470766541439,,,,,,,,,,,,,,,,,260,61,5.03,3fc93f4
a.rt60_distance.rt0.8_d1.s0.speex,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,,160,27260.496721249376,6.0,15.60944720363327,657,4.96,True,,,,,,0.9924588349245883,28.700313662949906,14454,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.237,3fc93f4
a.rt60_distance.rt0.8_d1.s0.nlms_q15,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,0.5,,27260.496721249376,6.0,15.026677767475302,657,0.0,True,,,,,-9.272129560900947,0.9959872699598727,29.843509279787934,14454,0.9983395599833956,,-8.505847645897273,,,16384,1074,15,32142,0.2153125,518059561,16397,0,0,16397,0,0,6.25e-05,-1.8132256269454956,-14.14067554473877,260,61,12.242,3fc93f4
a.rt60_distance.rt0.8_d1.s1.none,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,1,none,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,,,,24870.985588006064,6.0,1.0552092716029312e-05,718,0.8199999999999998,True,,,,,,0.998288322556105,37.27845824266783,15774,,,,,,,,,,,,,,,,,,,,,7729,1221,0.409,3fc93f4
a.rt60_distance.rt0.8_d1.s1.nlms_f64,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,0.5,,24870.985588006064,6.0,9.187284113643017,718,0.0,True,,,,,-4.1567843041501025,0.9885888170406999,30.514420615674616,15774,0.99695701787752,0.9869405350576899,4.102749950442019,0.9849370607443737,,,,,,,,,,,,,,,,,7729,1221,5.349,3fc93f4
a.rt60_distance.rt0.8_d1.s1.speex,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,,160,24870.985588006064,6.0,16.578813408045196,718,5.78,True,,,,,,0.9809813617344998,27.635990371119767,15774,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.238,3fc93f4
a.rt60_distance.rt0.8_d1.s1.nlms_q15,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,0.5,,24870.985588006064,6.0,12.086397229967154,718,0.09999999999999998,True,,,,,-8.725745047955888,0.99378724483327,29.62997804625772,15774,0.9961962723469,,-1.1037519805584088,,,16384,1074,15,18895,0.3155,518772382,11079,0,0,11079,0,0,0.0016875,-6.428167343139648,-5.949125289916992,7729,1221,11.425,3fc93f4
a.rt60_distance.rt0.8_d1.s2.none,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,2,none,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,,,,29449.598419842474,6.0,1.2255122002698359e-06,654,1.32,True,,,,,,0.9947793401085897,37.717886572857935,14366,,,,,,,,,,,,,,,,,,,,,8224,908,0.371,3fc93f4
a.rt60_distance.rt0.8_d1.s2.nlms_f64,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,0.5,,29449.598419842474,6.0,20.524329302689285,654,0.0,True,,,,,-14.749153253197536,0.9906724209940136,26.685485194110903,14366,0.9975636920506752,0.9890018098287624,-7.261561759920071,-11.278953798956607,,,,,,,,,,,,,,,,,8224,908,4.911,3fc93f4
a.rt60_distance.rt0.8_d1.s2.speex,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,,160,29449.598419842474,6.0,16.447364579219276,654,4.12,True,,,,,,0.9805095364054016,26.94094160139839,14366,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.252,3fc93f4
a.rt60_distance.rt0.8_d1.s2.nlms_q15,a,rt60_distance,rt0.8_d1,rt0.8_d1_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.810784639069326,0.8250043091516395,1.0,0.16068533153143733,0.12854826522514987,200.0,0.5,,29449.598419842474,6.0,19.074174781845507,654,0.0,True,,,,,-13.915943587650242,0.9918557705694,28.01223091364162,14366,0.9983989976333009,,-8.560914435124126,,,16384,1074,15,45291,0.548375,568797212,1209,0,0,1209,0,0,0.001625,-19.136444091796875,-19.349750518798828,8224,908,10.973,3fc93f4
a.rt60_distance.rt0.8_d2.5.s0.none,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,0,none,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,,,,27778.96073470507,6.0,-1.8297492887200138e-05,672,0.0,True,,,,,,0.9953258366075057,37.58453584429678,14762,,,,,,,,,,,,,,,,,,,,,260,61,1.204,3fc93f4
a.rt60_distance.rt0.8_d2.5.s0.nlms_f64,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,0,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,0.5,,27778.96073470507,6.0,12.040448474221975,672,0.0,True,,,,,8.058806110075858,0.9872645982929142,30.915597820499247,14762,0.9981709795420675,0.9894323262430565,2.0709087653396807,0.0027116353462242142,,,,,,,,,,,,,,,,,260,61,5.029,3fc93f4
a.rt60_distance.rt0.8_d2.5.s0.speex,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,0,speex,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,,160,27778.96073470507,6.0,13.556178898616881,672,4.8999999999999995,True,,,,,,0.976358217043761,28.537013375694354,14762,,,,,0.0,,,,,,,,,,,,,,,,260,61,0.234,3fc93f4
a.rt60_distance.rt0.8_d2.5.s0.nlms_q15,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,0,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,0.5,,27778.96073470507,6.0,14.033950408769456,672,0.0,True,,,,,-7.569547189686444,0.9839452648692589,29.629950015484848,14762,0.9936322991464571,,-7.303707315337899,,,16384,1074,15,29452,0.2161875,509192072,16858,0,0,16858,0,0,0.000125,-0.659801721572876,-11.74379825592041,260,61,12.222,3fc93f4
a.rt60_distance.rt0.8_d2.5.s1.none,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,1,none,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,,,,24954.148441059133,6.0,7.74398139642604e-06,718,0.019999999999999962,True,,,,,,0.99695701787752,36.24084146673243,15774,,,,,,,,,,,,,,,,,,,,,7729,1221,0.37,3fc93f4
a.rt60_distance.rt0.8_d2.5.s1.nlms_f64,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,1,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,0.5,,24954.148441059133,6.0,7.197625004389129,718,0.0,True,,,,,-0.2621028801241434,0.9871941169012298,30.831003217829394,15774,0.9967034360339799,0.9852288576137949,5.885082812272453,2.705494473858265,,,,,,,,,,,,,,,,,7729,1221,5.377,3fc93f4
a.rt60_distance.rt0.8_d2.5.s1.speex,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,1,speex,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,,160,24954.148441059133,6.0,15.325994851453693,718,5.22,True,,,,,,0.9778749841511348,27.84769234913605,15774,,,,,0.0,,,,,,,,,,,,,,,,7729,1221,0.273,3fc93f4
a.rt60_distance.rt0.8_d2.5.s1.nlms_q15,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,1,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,0.5,,24954.148441059133,6.0,11.003999112456928,718,0.27999999999999997,True,,,,,-7.1690082181188375,0.99302649930265,29.698008506440008,15774,0.996006085964245,,0.2268263863046918,,,16384,1074,15,16575,0.309,504356216,10980,0,0,10980,0,0,0.00175,-4.1621880531311035,-3.865455150604248,7729,1221,12.196,3fc93f4
a.rt60_distance.rt0.8_d2.5.s2.none,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,2,none,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,,,,22281.3332734459,6.0,7.517590911954197e-06,704,0.6399999999999999,True,,,,,,0.9857752489331437,35.477448184981036,15466,,,,,,,,,,,,,,,,,,,,,8224,908,0.356,3fc93f4
a.rt60_distance.rt0.8_d2.5.s2.nlms_f64,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,2,nlms_f64,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,0.5,,22281.3332734459,6.0,20.36442134577493,704,0.41999999999999993,True,,,,,-12.683702949513258,0.9621750937540411,25.806895403268324,15466,0.9896547264968317,0.9639855166170955,-7.050674912449013,-11.394984091880644,,,,,,,,,,,,,,,,,8224,908,5.696,3fc93f4
a.rt60_distance.rt0.8_d2.5.s2.speex,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,2,speex,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,,160,22281.3332734459,6.0,14.829113223324208,704,4.1000000000000005,True,,,,,,0.9522177680072417,26.806449392269105,15466,,,,,0.0,,,,,,,,,,,,,,,,8224,908,0.237,3fc93f4
a.rt60_distance.rt0.8_d2.5.s2.nlms_q15,a,rt60_distance,rt0.8_d2.5,rt0.8_d2.5_far_single_none_ser0,2,nlms_q15,ok,,,far_single,none,,0.0,0.8,0.8438385604326228,0.8250043091516395,2.5,0.16068533153143733,0.12854826522514987,200.0,0.5,,22281.3332734459,6.0,18.5499207793006,704,0.3999999999999999,True,,,,,-12.40086234890213,0.9690288374498901,26.950561019144075,15466,0.9858399068925384,,-8.082293312775086,,,16384,1074,15,39507,0.549,551535540,1687,0,0,1687,0,0,0.00225,-17.794626235961914,-18.353729248046875,8224,908,12.638,3fc93f4
b.talk.far_single.s0.none,b,talk,far_single,rt0.4_d1_far_single_none_ser0,0,none,ok,,,far_single,none,,0.0,0.4,0.4012963668293653,0.4092831603055453,1.0,0.2892335967565872,0.25709653045029973,,,,31891.71620678807,6.0,-3.2185746066892608e-06,638,0.0,True,,,,,,0.9851809632373896,34.95106349661023,14036,,,,,,,,,,,,,,,,,,,,,260,61,0.334,3fc93f4
